record_id,q_idx,n_premises_nl,n_premises_used,premise_use_ratio,question,answer,answer_norm,is_mcq,is_yn,is_open,exp_words,n_cited_in_exp,cite_subset,has_numeric
356,0,7,2,0.2857142857142857,"Which statement can be inferred?
A. It is both true and false that if there exists at least one student who has completed the Thesis Writing course, then all students are enrolled in Research Methods.
B. It is false that if there exists at least one student who has completed the Thesis Writing course, then all students are enrolled in Research Methods.
C. If there exists at least one student who has completed the Thesis Writing course, then all students are enrolled in Research Methods.
D. If there exists at least one student who has completed the Thesis Writing course, then all students can't enroll in Research Methods.",A,MCQ_A,True,False,False,27,2,True,True
356,1,7,3,0.42857142857142855,Do all students qualify for the Quantum Physics competition?,Yes,Yes,False,False,True,34,3,True,False
357,0,7,3,0.42857142857142855,"Which statement can be inferred?
A. If a student doesn't complete the Thesis Writing course, then all students are enrolled in Research Methods.
B. If a student completes the Thesis Writing course, then all students are enrolled in Research Methods.
C. It is false that if a student completes the Thesis Writing course, then all students are enrolled in Research Methods.
D. It is both true and false that if a student completes the Thesis Writing course, then all students are enrolled in Research Methods.",A,MCQ_A,True,False,False,30,3,True,False
357,1,7,2,0.2857142857142857,Do all students qualify for the Quantum Physics competition?,Yes,Yes,False,False,True,27,2,True,False
358,0,8,2,0.25,"Which statement can be inferred?
A. It is false that if all students have access to online learning resources, then they are all enrolled in at least one online course.
B. If all students have not access to online learning resources, then they are all enrolled in at least one online course, and this statement is true.
C. If all students have access to online learning resources, then they are all enrolled in at least one online course.
D. It is both true and false that if all students have access to online learning resources, then they are all enrolled in at least one online course.",A,MCQ_A,True,False,False,28,2,True,True
358,1,8,2,0.25,Do all students enroll in online courses?,Yes,Yes,False,False,True,26,2,True,False
359,0,9,3,0.3333333333333333,"What ensures a student avoids taking an exam?
A. Studying less than 10 hours.
B. Failing to gain knowledge.
C. Studying 15 hours or completing a project.
D. Taking an assessment.",C,MCQ_C,True,False,False,47,3,True,True
359,1,9,3,0.3333333333333333,What qualifies a student for a scholarship?,Unknown,Unknown,False,False,True,33,3,True,False
360,0,9,5,0.5555555555555556,"Can Tuan take the Machine Learning 101 course?
A. No, he lacks enrollment.
B. Yes.
C. No, he failed Linear Algebra.
D. Only if he takes another prerequisite.",B,MCQ_B,True,False,False,50,6,False,True
360,1,9,3,0.3333333333333333,What allows a student to take a course?,Unknown,Unknown,False,False,True,33,3,True,False
361,0,11,3,0.2727272727272727,"Can Nam apply for early graduation?
A. No, insufficient credits.
B. Yes.
C. No, low GPA.
D. Only with special approval.",B,MCQ_B,True,False,False,45,3,True,True
361,1,11,3,0.2727272727272727,Can Nam register for Advanced Algorithms?,No,No,False,False,True,32,3,True,False
362,0,10,3,0.3,"Can Tuan receive a scholarship?
A. Yes, he has five A grades.
B. No.
C. Only with A+ grades.
D. Only if friends understand.",B,MCQ_B,True,False,False,34,3,True,False
362,1,10,3,0.3,Does Tuan have knowledge of his A-grade subjects?,No,No,False,False,True,34,3,True,False
363,0,6,3,0.5,"Do all students earn an A or A+?
A. Yes, all mastered the subject.
B. Uncertain.
C. No, only some earn A+.
D. Only if they explain it.",B,MCQ_B,True,False,False,38,3,True,False
363,1,6,3,0.5,What follows if a student earns an A?,Unknown,Unknown,False,False,True,34,3,True,False
364,0,7,2,0.2857142857142857,"Which statement can be inferred?
A. If a student wants to understand the lesson, then there exists at least one student who listens to the teacher's instructions.
B. It is both true and false that if a student wants to understand the lesson, then there exists at least one student who does extra exercises at home.
C. It is false that if a student wants to understand the lesson, then there exists at least one student who does extra exercises at home.
D. If a student wants to understand the lesson, then there exists at least one student who does extra exercises at home.",D,MCQ_D,True,False,False,26,2,True,True
364,1,7,3,0.42857142857142855,Do all students who want to understand the lesson pay attention?,No,No,False,False,True,32,3,True,False
365,0,6,2,0.3333333333333333,Do all students pass Algorithms?,Yes,Yes,False,False,True,25,2,True,False
365,1,6,2,0.3333333333333333,"Which conditions would prevent a student from meeting Software Engineering requirements?
A. Failing Algorithms, not completing Capstone Project.
B. Not enrolled in Data Structures, failing Algorithms.
C. Not completing Programming Fundamentals, not completing Capstone Project.
D. Failing Software Engineering, failing Algorithms.",D,MCQ_D,True,False,False,28,2,True,False
366,0,8,3,0.375,"Which statement can be inferred?
A. If fairness leads to trustworthiness, then transparency implies auditability.
B. It is false that if fairness leads to trustworthiness, then transparency implies auditability.
C. It is both true and false that if fairness leads to trustworthiness, then transparency implies auditability.
D. Not all AI systems are trustworthy.",A,MCQ_A,True,False,False,26,3,True,False
366,1,8,2,0.25,Are all AI systems trustworthy?,Yes,Yes,False,False,True,20,2,True,False
367,0,5,3,0.6,Do all students attend Programming Fundamentals?,Yes,Yes,False,False,True,38,3,True,False
367,1,5,2,0.4,"Which courses have all students passed?
A. Programming Fundamentals, Mathematics for Computer Science.
B. Advanced Programming, Programming Fundamentals.
C. Mathematics for Computer Science, Advanced Programming.
D. Programming Fundamentals, Advanced Programming, Mathematics for Computer Science.",A,MCQ_A,True,False,False,23,2,True,False
368,0,5,3,0.6,Do all students receive a passing grade?,Yes,Yes,False,False,True,36,3,True,False
368,1,5,4,0.8,"Which outcomes are guaranteed for all students?
A. Meeting the standard, completing the assignment, receiving a passing grade.
B. Meeting the standard, attending the course, receiving a passing grade.
C. Completing the assignment, assessment process, attending the course.
D. Receiving a passing grade, meeting the standard, completing training.",A,MCQ_A,True,False,False,41,4,True,False
369,0,4,2,0.5,"Based on the above premises, which statement can be inferred?
A. ∀x (R(x) → (H(x) ∧ W(x)))
B. ∀x (P(x) → ¬W(x))
C. ∀x (R(x) → ¬H(x))
D. ∀x (¬P(x) → (H(x) ∧ ¬S(x)))",Unknown,Unknown,True,False,False,39,2,True,False
369,1,4,1,0.25,"Based on the above premises, is the following statement true?
Statement: If students receive low grades, they will seek additional support.",No,No,False,True,False,33,1,True,False
370,0,10,3,0.3,"Based on the above premises, which statement can be inferred?
A. ∀x (L(x) → (C(x) ∧ P(x) ∧ G(x)))
B. ∀x (L(x) → ¬G(x))
C. ∀x (S(x) → ¬L(x))
D. ∀x (K(x) → ¬E(x))",C,MCQ_C,True,False,False,41,3,True,False
370,1,10,2,0.2,"Based on the above premises, is the statement true?
Statement: It is not true that if a student learns, they will grow.",No,No,False,False,True,31,2,True,False
371,0,10,2,0.2,"Based on the above premises, which statement can be inferred?
A. ∀x (S(x) ∧ A(x) → F(x))
B. ¬K(John)
C. ∀x (M(x) > 0 → ¬K(x))
D. A(Sarah)",B,MCQ_B,True,False,False,33,2,True,True
371,1,10,1,0.1,"Based on the premises, is the following statement true?
Statement: John has missed more than 3 classes this semester.",Yes,Yes,False,True,False,22,1,True,True
372,0,6,2,0.3333333333333333,"Based on the above premises, which statement can be inferred?
A. ∀x (O(x) → ¬B(x))
B. B(An)
C. ¬F(An)
D. ¬O(An)",Unknown,Unknown,True,False,False,32,2,True,False
372,1,6,3,0.5,"Based on the premises, is An allowed to borrow books from the school library?",No,No,False,False,True,28,3,True,False
373,0,9,3,0.3333333333333333,"Based on the above premises, which of the following statements can be inferred?
A. ∀x (P(x) → (A(x) ∧ T(x)))
B. ∀x (P(x) → ¬A(x))
C. ¬∀x P(x)
D. ∀x (E(x) → ¬T(x))",Unknown,Unknown,True,False,False,36,3,True,False
373,1,9,1,0.1111111111111111,"According to the above premises, is the following statement true?
Statement: If every student participates in a course, then if a student is enrolled, they must complete the assignments.",No,No,False,True,False,27,1,True,False
374,0,9,3,0.3333333333333333,"Based on the above premises, which statement can be logically inferred?
A. ∀x (¬A(x) → (¬R(x) ∧ ¬P(x)))
B. ∃x (¬A(x) ∧ F(x))
C. ∀x (A(x) → ¬R(x))
D. ∀x (¬S(x) → F(x))",Unknown,Unknown,True,False,False,50,3,True,False
